2, 9614, Note_off_c, 0, 76, 64
2, 9614, Note_off_c, 0, 86, 64
2, 9684, Note_on_c, 0, 42, 90
2, 9685, Note_off_c, 0, 52, 64
2, 9712, Control_c, 0, 64, 127
2, 9773, Note_on_c, 0, 71, 61
2, 9776, Note_off_c, 0, 84, 64
2, 9776, Note_on_c, 0, 51, 45
2, 9784, Note_off_c, 0, 72, 64
2, 9824, Note_on_c, 0, 60, 44
2, 9825, Note_on_c, 0, 72, 62
2, 9900, Note_on_c, 0, 75, 38
2, 9904, Note_on_c, 0, 83, 76
2, 9907, Note_off_c, 0, 51, 64
2, 9918, Note_off_c, 0, 72, 64
2, 9920, Note_off_c, 0, 71, 64
2, 9959, Note_off_c, 0, 60, 64
2, 9979, Note_on_c, 0, 72, 46
2, 9991, Control_c, 0, 64, 0
2, 10045, Note_off_c, 0, 42, 64
2, 10048, Note_on_c, 0, 81, 72
2, 10051, Note_on_c, 0, 69, 55
2, 10054, Note_off_c, 0, 83, 64
2, 10058, Note_off_c, 0, 75, 64
2, 10063, Note_off_c, 0, 72, 64
2, 10114, Note_on_c, 0, 43, 60
2, 10119, Note_off_c, 0, 69, 64
2, 10124, Note_on_c, 0, 69, 82
2, 10161, Control_c, 0, 64, 127
2, 10180, Note_on_c, 0, 52, 21
2, 10236, Note_on_c, 0, 72, 40
2, 10248, Note_off_c, 0, 81, 64
2, 10296, Note_on_c, 0, 60, 30
2, 10333, Note_off_c, 0, 72, 64
2, 10380, Note_on_c, 0, 81, 44
2, 10384, Note_on_c, 0, 76, 33
2, 10414, Note_off_c, 0, 60, 64
2, 10424, Note_off_c, 0, 52, 64
2, 10431, Control_c, 0, 64, 0
2, 10469, Note_on_c, 0, 72, 50
2, 10523, Note_off_c, 0, 76, 64
2, 10524, Note_on_c, 0, 79, 58
2, 10524, Note_on_c, 0, 67, 36
2, 10530, Note_off_c, 0, 81, 64
2, 10534, Note_off_c, 0, 69, 64
2, 10541, Note_off_c, 0, 72, 64
2, 10542, Note_off_c, 0, 43, 64
2, 10614, Note_on_c, 0, 43, 55
2, 10658, Control_c, 0, 64, 127
2, 10717, Note_on_c, 0, 53, 32
